Date,Province,New_Cases,Total_Cases,Growth_Factor_of_New_Cases,New_Deaths,Total_Deaths,Growth_Factor_of_New_Deaths,New_Recovered,Total_Recovered,New_Active_Cases,Total_Active_Cases,Vaccinated,Vaccinated_Cumulative,Fully_Vaccinated,Fully_Vaccinated_Cumulative
2021-03-07,Aceh,4,9609,0.25,0,387,1,0,7885,4,1337,15,51721,139,35157
2021-03-08,Aceh,7,9616,1.75,0,387,1,4,7889,3,1340,1325,53046,1929,37086
2021-03-09,Aceh,26,9642,3.71,0,387,1,26,7915,0,1340,2006,55052,1552,38638
2021-03-10,Aceh,0,9642,0,0,387,1,4,7919,-4,1336,2987,58039,988,39626
2021-03-11,Aceh,19,9661,,0,387,1,0,7919,19,1355,227,58266,246,39872
2021-03-12,Aceh,6,9667,0.32,1,388,,7,7926,-2,1353,1935,60201,745,40617
2021-03-13,Aceh,14,9681,2.33,0,388,0,0,7926,14,1367,106,60307,126,40743
2021-03-14,Aceh,5,9686,0.36,0,388,1,28,7954,-23,1344,29,60336,23,40766
2021-03-15,Aceh,0,9686,0,0,388,1,6,7960,-6,1338,2926,63262,1149,41915
2021-03-16,Aceh,10,9696,,0,388,1,21,7981,-11,1327,3116,66378,1030,42945
2021-03-17,Aceh,6,9702,0.6,0,388,1,3,7984,3,1330,2543,68921,831,43776
2021-03-18,Aceh,10,9712,1.67,0,388,1,3,7987,7,1337,2840,71761,916,44692
2021-03-19,Aceh,16,9728,1.6,0,388,1,0,7987,16,1353,1762,73523,478,45170
2021-03-20,Aceh,15,9743,0.94,0,388,1,23,8010,-8,1345,62,73585,74,45244
2021-03-21,Aceh,0,9743,0,0,388,1,0,8010,0,1345,9,73594,6,45250
2021-03-22,Aceh,20,9763,,0,388,1,3,8013,17,1362,3421,77015,1166,46416
2021-03-23,Aceh,15,9778,0.75,1,389,,7,8020,7,1369,3597,80612,1571,47987
2021-03-24,Aceh,13,9791,0.87,1,390,1,0,8020,12,1381,2966,83578,1709,49696
2021-03-25,Aceh,6,9797,0.46,3,393,3,2,8022,1,1382,3657,87235,1108,50804
2021-03-26,Aceh,15,9812,2.5,0,393,0,16,8038,-1,1381,1575,88810,1748,52552
2021-03-27,Aceh,21,9833,1.4,2,395,,6,8044,13,1394,171,88981,68,52620
2021-03-28,Aceh,12,9845,0.57,0,395,0,19,8063,-7,1387,3,88984,12,52632
2021-03-29,Aceh,8,9853,0.67,1,396,,6,8069,1,1388,2554,91538,1541,54173
2021-03-30,Aceh,9,9862,1.13,0,396,0,0,8069,9,1397,4474,96012,1915,56088
2021-03-31,Aceh,30,9892,3.33,0,396,1,2,8071,28,1425,1980,97992,1566,57654
2021-04-01,Aceh,11,9903,0.37,0,396,1,1,8072,10,1435,1778,99770,1263,58917
2021-04-02,Aceh,9,9912,0.82,0,396,1,6,8078,3,1438,56,99826,93,59010
2021-04-03,Aceh,6,9918,0.67,0,396,1,6,8084,0,1438,207,100033,74,59084
2021-04-04,Aceh,4,9922,0.67,0,396,1,2,8086,2,1440,71,100104,18,59102
2021-04-05,Aceh,11,9933,2.75,1,397,,0,8086,10,1450,1670,101774,2236,61338
2021-04-06,Aceh,13,9946,1.18,1,398,1,31,8117,-19,1431,1627,103401,2043,63381
2021-04-07,Aceh,39,9985,3,0,398,0,21,8138,18,1449,1069,104470,2252,65633
2021-04-08,Aceh,42,10027,1.08,1,399,,7,8145,34,1483,1407,105877,2595,68228
2021-04-09,Aceh,28,10055,0.67,1,400,1,6,8151,21,1504,1557,107434,2260,70488
2021-04-10,Aceh,20,10075,0.71,3,403,3,5,8156,12,1516,264,107698,629,71117
2021-04-11,Aceh,7,10082,0.35,0,403,0,0,8156,7,1523,4,107702,139,71256
2021-04-12,Aceh,24,10106,3.43,2,405,,17,8173,5,1528,696,108398,2035,73291
2021-04-13,Aceh,28,10134,1.17,0,405,0,35,8208,-7,1521,209,108607,892,74183
2021-04-14,Aceh,26,10160,0.93,0,405,1,21,8229,5,1526,394,109001,1351,75534
2021-04-15,Aceh,40,10200,1.54,1,406,,101,8330,-62,1464,520,109521,1492,77026
2021-04-16,Aceh,22,10222,0.55,0,406,0,121,8451,-99,1365,278,109799,1190,78216
2021-04-17,Aceh,35,10257,1.59,1,407,,113,8564,-79,1286,56,109855,259,78475
2021-04-18,Aceh,43,10300,1.23,1,408,1,100,8664,-58,1228,3,109858,12,78487
2021-04-19,Aceh,13,10313,0.3,1,409,1,101,8765,-89,1139,742,110600,1140,79627
2021-04-20,Aceh,52,10365,4,6,415,6,113,8878,-67,1072,1190,111790,2292,81919
2021-04-21,Aceh,64,10429,1.23,2,417,0.33,113,8991,-51,1021,899,112689,1821,83740
2021-04-22,Aceh,87,10516,1.36,2,419,1,105,9096,-20,1001,781,113470,2090,85830
2021-04-23,Aceh,91,10607,1.05,2,421,1,9,9105,80,1081,321,113791,1280,87110
2021-04-24,Aceh,46,10653,0.51,5,426,2.5,107,9212,-66,1015,83,113874,192,87302
2021-04-25,Aceh,24,10677,0.52,2,428,0.4,109,9321,-87,928,11,113885,7,87309
2021-04-26,Aceh,67,10744,2.79,3,431,1.5,33,9354,31,959,945,114830,1910,89219
2021-04-27,Aceh,70,10814,1.04,0,431,0,10,9364,60,1019,554,115384,1683,90902
2021-04-28,Aceh,71,10885,1.01,4,435,,107,9471,-40,979,679,116063,1295,92197
2021-04-29,Aceh,82,10967,1.15,3,438,0.75,56,9527,23,1002,1023,117086,998,93195
2021-04-30,Aceh,78,11045,0.95,1,439,0.33,83,9610,-6,996,495,117581,280,93475
2021-05-01,Aceh,124,11169,1.59,2,441,2,118,9728,4,1000,60,117641,93,93568
2021-05-02,Aceh,68,11237,0.55,7,448,3.5,52,9780,9,1009,5,117646,3,93571
2021-05-03,Aceh,56,11293,0.82,1,449,0.14,14,9794,41,1050,874,118520,860,94431
2021-05-04,Aceh,98,11391,1.75,5,454,5,9,9803,84,1134,579,119099,944,95375
2021-05-05,Aceh,91,11482,0.93,6,460,1.2,18,9821,67,1201,568,119667,1095,96470
2021-05-06,Aceh,107,11589,1.18,1,461,0.17,38,9859,68,1269,521,120188,1383,97853
2021-05-07,Aceh,113,11702,1.06,4,465,4,114,9973,-5,1264,388,120576,769,98622
2021-05-08,Aceh,100,11802,0.88,4,469,1,5,9978,91,1355,173,120749,187,98809
2021-05-09,Aceh,28,11830,0.28,6,475,1.5,91,10069,-69,1286,4,120753,12,98821
2021-05-10,Aceh,68,11898,2.43,5,480,0.83,87,10156,-24,1262,548,121301,475,99296
2021-05-11,Aceh,100,11998,1.47,2,482,0.4,32,10188,66,1328,132,121433,144,99440
2021-05-12,Aceh,128,12126,1.28,3,485,1.5,32,10220,93,1421,18,121451,38,99478
2021-05-13,Aceh,26,12152,0.2,1,486,0.33,22,10242,3,1424,3,121454,39,99517
2021-05-14,Aceh,5,12157,0.19,3,489,3,18,10260,-16,1408,4,121458,9,99526
2021-05-15,Aceh,57,12214,11.4,2,491,0.67,12,10272,43,1451,2,121460,11,99537
2021-05-16,Aceh,35,12249,0.61,2,493,1,72,10344,-39,1412,1,121461,3,99540
2021-05-17,Aceh,91,12340,2.6,5,498,2.5,22,10366,64,1476,204,121665,370,99910
2021-05-18,Aceh,128,12468,1.41,4,502,0.8,74,10440,50,1526,693,122358,796,100706
2021-05-19,Aceh,147,12615,1.15,9,511,2.25,62,10502,76,1602,1160,123518,772,101478
2021-05-20,Aceh,199,12814,1.35,3,514,0.33,2,10504,194,1796,1213,124731,764,102242
2021-05-21,Aceh,176,12990,0.88,9,523,3,102,10606,65,1861,818,125549,499,102741
2021-05-22,Aceh,135,13125,0.77,5,528,0.56,9,10615,121,1982,68,125617,162,102903
2021-05-23,Aceh,104,13229,0.77,6,534,1.2,92,10707,6,1988,3,125620,7,102910
2021-05-24,Aceh,167,13396,1.61,8,542,1.33,255,10962,-96,1892,819,126439,964,103874
2021-05-25,Aceh,185,13581,1.11,9,551,1.13,149,11111,27,1919,1170,127609,847,104721
2021-05-26,Aceh,267,13848,1.44,4,555,0.44,37,11148,226,2145,14,127623,8,104729
2021-05-27,Aceh,230,14078,0.86,7,562,1.75,128,11276,95,2240,2622,130245,935,105664
2021-05-28,Aceh,260,14338,1.13,8,570,1.14,145,11421,107,2347,633,130878,465,106129
2021-05-29,Aceh,293,14631,1.13,7,577,0.88,125,11546,161,2508,147,131025,47,106176
2021-05-30,Aceh,270,14901,0.92,3,580,0.43,116,11662,151,2659,17,131042,15,106191
2021-05-31,Aceh,116,15017,0.43,15,595,5,132,11794,-31,2628,1179,132221,635,106826
2021-06-01,Aceh,122,15139,1.05,1,596,0.07,117,11911,4,2632,206,132427,47,106873
2021-06-02,Aceh,101,15240,0.83,2,598,2,1,11912,98,2730,1644,134071,639,107512
2021-06-03,Aceh,214,15454,2.12,7,605,3.5,47,11959,160,2890,4782,138853,539,108051
2021-06-04,Aceh,209,15663,0.98,9,614,1.29,39,11998,161,3051,6784,145637,452,108503
2021-06-05,Aceh,206,15869,0.99,3,617,0.33,121,12119,82,3133,8724,154361,292,108795
2021-06-06,Aceh,196,16065,0.95,2,619,0.67,139,12258,55,3188,9614,163975,124,108919
2021-06-07,Aceh,130,16195,0.66,8,627,4,189,12447,-67,3121,23757,187732,666,109585
2021-06-08,Aceh,157,16352,1.21,5,632,0.63,68,12515,84,3205,14350,202082,783,110368
2021-06-09,Aceh,226,16578,1.44,15,647,3,114,12629,97,3302,12188,214270,512,110880
2021-06-10,Aceh,247,16825,1.09,8,655,0.53,35,12664,204,3506,11745,226015,474,111354
2021-06-11,Aceh,284,17109,1.15,7,662,0.88,87,12751,190,3696,11872,237887,255,111609
2021-06-12,Aceh,108,17217,0.38,14,676,2,188,12939,-94,3602,3629,241516,104,111713
2021-06-13,Aceh,159,17376,1.47,6,682,0.43,39,12978,114,3716,1624,243140,11,111724
2021-06-14,Aceh,166,17542,1.04,6,688,1,46,13024,114,3830,11482,254622,347,112071
2021-06-15,Aceh,155,17697,0.93,8,696,1.33,281,13305,-134,3696,9323,263945,499,112570
2021-06-16,Aceh,133,17830,0.86,9,705,1.13,51,13356,73,3769,7043,270988,673,113243
2021-06-17,Aceh,140,17970,1.05,4,709,0.44,88,13444,48,3817,7249,278237,989,114232
2021-06-18,Aceh,150,18120,1.07,2,711,0.5,67,13511,81,3898,5641,283878,782,115014
2021-06-19,Aceh,116,18236,0.77,7,718,3.5,79,13590,30,3928,2257,286135,299,115313
2021-06-20,Aceh,93,18329,0.8,3,721,0.43,20,13610,70,3998,545,286680,68,115381
2021-06-21,Aceh,47,18376,0.51,12,733,4,197,13807,-162,3836,7748,294428,2425,117806
2021-06-22,Aceh,63,18439,1.34,10,743,0.83,79,13886,-26,3810,8367,302795,2000,119806
2021-06-23,Aceh,156,18595,2.48,6,749,0.6,223,14109,-73,3737,8995,311790,1036,120842
2021-06-24,Aceh,73,18668,0.47,6,755,1,111,14220,-44,3693,7996,319786,2098,122940
2021-06-25,Aceh,103,18771,1.41,6,761,1,57,14277,40,3733,6960,326746,1194,124134
2021-06-26,Aceh,81,18852,0.79,6,767,1,90,14367,-15,3718,36897,363643,3698,127832
2021-06-27,Aceh,59,18911,0.73,4,771,0.67,40,14407,15,3733,2456,366099,502,128334
2021-06-28,Aceh,104,19015,1.76,14,785,3.5,30,14437,60,3793,15361,381460,2662,130996
2021-06-29,Aceh,133,19148,1.28,10,795,0.71,87,14524,36,3829,12607,394067,1781,132777
2021-06-30,Aceh,98,19246,0.74,11,806,1.1,117,14641,-30,3799,14413,408480,2843,135620
2021-07-01,Aceh,92,19338,0.94,3,809,0.27,53,14694,36,3835,13359,421839,3287,138907
2021-07-02,Aceh,94,19432,1.02,8,817,2.67,259,14953,-173,3662,9486,431325,4045,142952
2021-07-03,Aceh,72,19504,0.77,6,823,0.75,209,15162,-143,3519,9358,440683,2820,145772
2021-07-04,Aceh,72,19576,1,1,824,0.17,67,15229,4,3523,2530,443213,1395,147167
2021-07-05,Aceh,34,19610,0.47,7,831,7,21,15250,6,3529,11559,454772,11132,158299
2021-07-06,Aceh,174,19784,5.12,2,833,0.29,72,15322,100,3629,12666,467438,8185,166484
2021-07-07,Aceh,114,19898,0.66,7,840,3.5,31,15353,76,3705,11733,479171,8115,174599
2021-07-08,Aceh,162,20060,1.42,7,847,1,53,15406,102,3807,14387,493558,7260,181859
2021-07-09,Aceh,80,20140,0.49,13,860,1.86,108,15514,-41,3766,11512,505070,5686,187545
2021-07-10,Aceh,133,20273,1.66,2,862,0.15,16,15530,115,3881,12157,517227,3117,190662
2021-07-11,Aceh,67,20340,0.5,3,865,1.5,43,15573,21,3902,2278,519505,678,191340
2021-07-12,Aceh,36,20376,0.54,6,871,2,181,15754,-151,3751,20487,539992,7458,198798
2021-07-13,Aceh,162,20538,4.5,7,878,1.17,139,15893,16,3767,21598,561590,7434,206232
2021-07-14,Aceh,116,20654,0.72,8,886,1.14,20,15913,88,3855,19337,580927,7039,213271
2021-07-15,Aceh,100,20754,0.86,9,895,1.13,82,15995,9,3864,20108,601035,5904,219175
2021-07-16,Aceh,64,20818,0.64,5,900,0.56,50,16045,9,3873,18143,619178,5124,224299
2021-07-17,Aceh,69,20887,1.08,13,913,2.6,39,16084,17,3890,12033,631211,3052,227351
2021-07-18,Aceh,63,20950,0.91,8,921,0.62,85,16169,-30,3860,2604,633815,662,228013
2021-07-19,Aceh,11,20961,0.17,3,924,0.38,49,16218,-41,3819,3431,637246,1649,229662
2021-07-20,Aceh,52,21013,4.73,0,924,0,11,16229,41,3860,162,637408,185,229847
2021-07-21,Aceh,51,21064,0.98,4,928,,36,16265,11,3871,2933,640341,1460,231307
2021-07-22,Aceh,103,21167,2.02,1,929,0.25,57,16322,45,3916,6030,646371,3331,234638
2021-07-23,Aceh,145,21312,1.41,3,932,3,33,16355,109,4025,4666,651037,2996,237634
2021-07-24,Aceh,212,21524,1.46,3,935,1,41,16396,168,4193,7456,658493,12458,250092
2021-07-25,Aceh,200,21724,0.94,5,940,1.67,47,16443,148,4341,4575,663068,2908,253000
2021-07-26,Aceh,160,21884,0.8,5,945,1,56,16499,99,4440,6439,669507,7621,260621
2021-07-27,Aceh,226,22110,1.41,8,953,1.6,70,16569,148,4588,5992,675499,5164,265785
2021-07-28,Aceh,237,22347,1.05,5,958,0.63,40,16609,192,4780,5811,681310,5093,270878
2021-07-29,Aceh,231,22578,0.97,10,968,2,40,16649,181,4961,4394,685704,4583,275461
2021-07-30,Aceh,240,22818,1.04,10,978,1,66,16715,164,5125,3158,688862,3033,278494
2021-07-31,Aceh,228,23046,0.95,8,986,0.8,161,16876,59,5184,5100,693962,5426,283920
2021-08-01,Aceh,204,23250,0.89,6,992,0.75,67,16943,131,5315,716,694678,788,284708
2021-08-02,Aceh,62,23312,0.3,2,994,0.33,188,17131,-128,5187,4721,699399,6963,291671
2021-08-03,Aceh,259,23571,4.18,14,1008,7,168,17299,77,5264,3205,702604,6308,297979
2021-08-04,Aceh,351,23922,1.36,10,1018,0.71,99,17398,242,5506,2412,705016,4694,302673
2021-08-05,Aceh,285,24207,0.81,18,1036,1.8,133,17531,134,5640,2660,707676,4707,307380
2021-08-06,Aceh,383,24590,1.34,4,1040,0.22,192,17723,187,5827,2453,710129,6542,313922
2021-08-07,Aceh,343,24933,0.9,13,1053,3.25,184,17907,146,5973,1750,711879,5739,319661
2021-08-08,Aceh,285,25218,0.83,11,1064,0.85,327,18234,-53,5920,338,712217,554,320215
2021-08-09,Aceh,152,25370,0.53,20,1084,1.82,137,18371,-5,5915,3225,715442,9991,330206
2021-08-10,Aceh,379,25749,2.49,7,1091,0.35,95,18466,277,6192,2785,718227,9689,339895
2021-08-11,Aceh,385,26134,1.02,6,1097,0.86,151,18617,228,6420,692,718919,1572,341467
2021-08-12,Aceh,181,26315,0.47,30,1127,5,375,18992,-224,6196,3183,722102,9310,350777
2021-08-13,Aceh,411,26726,2.27,9,1136,0.3,383,19375,19,6215,3047,725149,8091,358868
2021-08-14,Aceh,397,27123,0.97,16,1152,1.78,561,19936,-180,6035,2547,727696,7491,366359
2021-08-15,Aceh,310,27433,0.78,10,1162,0.63,1035,20971,-735,5300,535,728231,1354,367713
2021-08-16,Aceh,341,27774,1.1,27,1189,2.7,136,21107,178,5478,4065,732296,9383,377096
2021-08-17,Aceh,390,28164,1.14,12,1201,0.44,220,21327,158,5636,484,732780,696,377792
2021-08-18,Aceh,383,28547,0.98,10,1211,0.83,176,21503,197,5833,3215,735995,6158,383950
2021-08-19,Aceh,355,28902,0.93,12,1223,1.2,238,21741,105,5938,3054,739049,5679,389629
2021-08-20,Aceh,459,29361,1.29,22,1245,1.83,244,21985,193,6131,2355,741404,4081,393710
2021-08-21,Aceh,382,29743,0.83,29,1274,1.32,256,22241,97,6228,1571,742975,2409,396119
2021-08-22,Aceh,334,30077,0.87,24,1298,0.83,178,22419,132,6360,352,743327,464,396583
2021-08-23,Aceh,229,30306,0.69,22,1320,0.92,287,22706,-80,6280,4399,747726,6129,402712
2021-08-24,Aceh,354,30660,1.55,13,1333,0.59,337,23043,4,6284,3637,751363,4770,407482
2021-08-25,Aceh,368,31028,1.04,19,1352,1.46,253,23296,96,6380,3581,754944,4609,412091
2021-08-26,Aceh,361,31389,0.98,17,1369,0.89,181,23477,163,6543,4717,759661,5115,417206
2021-08-27,Aceh,388,31777,1.07,16,1385,0.94,112,23589,260,6803,3655,763316,3370,420576
2021-08-28,Aceh,307,32084,0.79,23,1408,1.44,388,23977,-104,6699,2521,765837,2651,423227
2021-08-29,Aceh,335,32419,1.09,19,1427,0.83,194,24171,122,6821,861,766698,585,423812
2021-08-30,Aceh,190,32609,0.57,19,1446,1,223,24394,-52,6769,8183,774881,7130,430942
2021-08-31,Aceh,327,32936,1.72,26,1472,1.37,387,24781,-86,6683,7727,782608,6117,437059
2021-09-01,Aceh,310,33246,0.95,17,1489,0.65,301,25082,-8,6675,7658,790266,4146,441205
2021-09-02,Aceh,323,33569,1.04,13,1502,0.76,202,25284,108,6783,7187,797453,4592,445797
2021-09-03,Aceh,339,33908,1.05,24,1526,1.85,239,25523,76,6859,6082,803535,3927,449724
2021-09-04,Aceh,232,34140,0.68,14,1540,0.58,305,25828,-87,6772,3603,807138,2076,451800
2021-09-05,Aceh,262,34402,1.13,15,1555,1.07,312,26140,-65,6707,982,808120,441,452241
2021-09-06,Aceh,164,34566,0.63,10,1565,0.67,302,26442,-148,6559,8199,816319,4647,456888
2021-09-07,Aceh,279,34845,1.7,30,1595,3,420,26862,-171,6388,9226,825545,4655,461543
2021-09-08,Aceh,252,35097,0.9,30,1625,1,324,27186,-102,6286,7622,833167,3932,465475
2021-09-09,Aceh,230,35327,0.91,11,1636,0.37,190,27376,29,6315,8141,841308,3625,469100
2021-09-10,Aceh,250,35577,1.09,21,1657,1.91,217,27593,12,6327,7389,848697,3542,472642
2021-09-11,Aceh,207,35784,0.83,25,1682,1.19,457,28050,-275,6052,5302,853999,1999,474641
2021-09-12,Aceh,125,35909,0.6,11,1693,0.44,276,28326,-162,5890,2163,856162,592,475233
2021-09-13,Aceh,133,36042,1.06,9,1702,0.82,455,28781,-331,5559,8584,864746,3457,478690
2021-09-14,Aceh,143,36185,1.08,11,1713,1.22,216,28997,-84,5475,8985,873731,2869,481559
2021-09-15,Aceh,135,36320,0.94,18,1731,1.64,163,29160,-46,5429,7910,881641,3164,484723
2021-09-16,Aceh,139,36459,1.03,19,1750,1.06,241,29401,-121,5308,8791,890432,2949,487672
2021-09-17,Aceh,161,36620,1.16,14,1764,0.74,212,29613,-65,5243,8663,899095,2652,490324
2021-09-18,Aceh,159,36779,0.99,16,1780,1.14,376,29989,-233,5010,6381,905476,1464,491788
2021-09-19,Aceh,111,36890,0.7,12,1792,0.75,270,30259,-171,4839,2293,907769,665,492453
2021-09-20,Aceh,64,36954,0.58,23,1815,1.92,267,30526,-226,4613,15821,923590,3833,496286
2021-09-21,Aceh,164,37118,2.56,16,1831,0.7,557,31083,-409,4204,16255,939845,3621,499907
2021-09-22,Aceh,122,37240,0.74,14,1845,0.88,833,31916,-725,3479,18951,958796,3599,503506
2021-09-23,Aceh,70,37310,0.57,23,1868,1.64,167,32083,-120,3359,19251,978047,3389,506895
2021-09-24,Aceh,85,37395,1.21,12,1880,0.52,884,32967,-811,2548,12335,990382,2967,509862
2021-09-25,Aceh,88,37483,1.04,9,1889,0.75,494,33461,-415,2133,9682,1000064,2653,512515
2021-09-26,Aceh,44,37527,0.5,5,1894,0.56,144,33605,-105,2028,3757,1003821,1303,513818
2021-09-27,Aceh,63,37590,1.43,4,1898,0.8,86,33691,-27,2001,12753,1016574,4014,517832
2021-09-28,Aceh,42,37632,0.67,9,1907,2.25,155,33846,-122,1879,11959,1028533,3794,521626
2021-09-29,Aceh,62,37694,1.48,10,1917,1.11,75,33921,-23,1856,11356,1039889,4458,526084
2021-09-30,Aceh,40,37734,0.65,10,1927,1,101,34022,-71,1785,11620,1051509,4634,530718
2021-10-01,Aceh,58,37792,1.45,10,1937,1,125,34147,-77,1708,7052,1058561,3331,534049
2021-10-02,Aceh,20,37812,0.34,10,1947,1,121,34268,-111,1597,5281,1063842,2653,536702
2021-10-03,Aceh,33,37845,1.65,10,1957,1,103,34371,-80,1517,2492,1066334,1163,537865
2021-10-04,Aceh,23,37868,0.7,8,1965,0.8,87,34458,-72,1445,6228,1072562,4485,542350
2021-10-05,Aceh,47,37915,2.04,7,1972,0.88,113,34571,-73,1372,6670,1079232,5321,547671
2021-10-06,Aceh,35,37950,0.74,10,1982,1.43,141,34712,-116,1256,8859,1088091,4452,552123
2021-10-07,Aceh,28,37978,0.8,11,1993,1.1,195,34907,-178,1078,8418,1096509,5537,557660
2021-10-08,Aceh,43,38021,1.54,9,2002,0.82,272,35179,-238,840,6490,1102999,4143,561803
2021-10-09,Aceh,17,38038,0.4,6,2008,0.67,70,35249,-59,781,4788,1107787,2381,564184
2021-10-10,Aceh,23,38061,1.35,6,2014,1,43,35292,-26,755,3268,1111055,1270,565454
2021-10-11,Aceh,9,38070,0.39,1,2015,0.17,121,35413,-113,642,7291,1118346,4623,570077
2021-10-12,Aceh,22,38092,2.44,2,2017,2,70,35483,-50,592,7095,1125441,5125,575202
2021-10-13,Aceh,24,38116,1.09,4,2021,2,54,35537,-34,558,10910,1136351,6115,581317
2021-10-14,Aceh,8,38124,0.33,2,2023,0.5,46,35583,-40,518,10368,1146719,6616,587933
2021-10-15,Aceh,24,38148,3,3,2026,1.5,63,35646,-42,476,8242,1154961,5698,593631
2021-10-16,Aceh,28,38176,1.17,4,2030,1.33,68,35714,-44,432,7461,1162422,4849,598480
2021-10-17,Aceh,16,38192,0.57,1,2031,0.25,19,35733,-4,428,4632,1167054,1679,600159
2021-10-18,Aceh,14,38206,0.88,0,2031,0,51,35784,-37,391,10201,1177255,7379,607538
2021-10-19,Aceh,18,38224,1.29,2,2033,,85,35869,-69,322,9207,1186462,6805,614343
2021-10-20,Aceh,11,38235,0.61,1,2034,0.5,82,35951,-72,250,7552,1194014,3188,617531
2021-10-21,Aceh,5,38240,0.45,4,2038,4,23,35974,-22,228,12122,1206136,12308,629839
2021-10-22,Aceh,19,38259,3.8,2,2040,0.5,25,35999,-8,220,9265,1215401,7769,637608
2021-10-23,Aceh,11,38270,0.58,2,2042,1,14,36013,-5,215,8330,1223731,6026,643634
2021-10-24,Aceh,10,38280,0.91,2,2044,1,23,36036,-15,200,3938,1227669,1946,645580
2021-10-25,Aceh,6,38286,0.6,1,2045,0.5,9,36045,-4,196,9256,1236925,9632,655212
2021-10-26,Aceh,5,38291,0.83,2,2047,2,16,36061,-13,183,9831,1246756,9109,664321
2021-10-27,Aceh,5,38296,1,2,2049,1,12,36073,-9,174,7405,1254161,7958,672279
2021-10-28,Aceh,6,38302,1.2,2,2051,1,15,36088,-11,163,10429,1264590,11209,683488
2021-10-29,Aceh,4,38306,0.67,1,2052,0.5,16,36104,-13,150,9795,1274385,7251,690739
2021-10-30,Aceh,4,38310,1,1,2053,1,19,36123,-16,134,8592,1282977,6343,697082
2021-10-31,Aceh,7,38317,1.75,2,2055,2,18,36141,-13,121,3972,1286949,1898,698980
2021-11-01,Aceh,2,38319,0.29,0,2055,0,12,36153,-10,111,13175,1300124,10137,709117
2021-11-02,Aceh,13,38332,6.5,2,2057,,14,36167,-3,108,15788,1315912,11010,720127
2021-11-03,Aceh,3,38335,0.23,1,2058,0.5,12,36179,-10,98,10670,1326582,5816,725943
2021-11-04,Aceh,6,38341,2,1,2059,1,12,36191,-7,91,10405,1336987,6551,732494
2021-11-05,Aceh,6,38347,1,1,2060,1,13,36204,-8,83,7354,1344341,3554,736048
2021-11-06,Aceh,8,38355,1.33,1,2061,1,10,36214,-3,80,5571,1349912,2143,738191
2021-11-07,Aceh,2,38357,0.25,1,2062,1,6,36220,-5,75,1608,1351520,943,739134
2021-11-08,Aceh,4,38361,2,0,2062,0,7,36227,-3,72,12730,1364250,7233,746367
2021-11-09,Aceh,5,38366,1.25,1,2063,,12,36239,-8,64,12399,1376649,7481,753848
2021-11-10,Aceh,3,38369,0.6,1,2064,1,6,36245,-4,60,14443,1391092,7283,761131
2021-11-11,Aceh,2,38371,0.67,2,2066,2,7,36252,-7,53,12217,1403309,7712,768843
2021-11-12,Aceh,4,38375,2,0,2066,0,11,36263,-7,46,8185,1411494,4802,773645
2021-11-13,Aceh,4,38379,1,0,2066,1,8,36271,-4,42,6095,1417589,3183,776828
2021-11-14,Aceh,5,38384,1.25,0,2066,1,3,36274,2,44,1893,1419482,1083,777911
2021-11-15,Aceh,1,38385,0.2,0,2066,1,5,36279,-4,40,15727,1435209,9070,786981
2021-11-16,Aceh,5,38390,5,0,2066,1,11,36290,-6,34,14339,1449548,8833,795814
2021-11-17,Aceh,4,38394,0.8,0,2066,1,4,36294,0,34,13305,1462853,7570,803384
2021-11-18,Aceh,3,38397,0.75,0,2066,1,5,36299,-2,32,14508,1477361,7729,811113
2021-11-19,Aceh,3,38400,1,0,2066,1,5,36304,-2,30,12169,1489530,6091,817204
2021-11-20,Aceh,4,38404,1.33,0,2066,1,5,36309,-1,29,8596,1498126,3982,821186
2021-11-21,Aceh,1,38405,0.25,0,2066,1,2,36311,-1,28,3735,1501861,1862,823048
2021-11-22,Aceh,1,38406,1,0,2066,1,2,36313,-1,27,15728,1517589,7258,830306
2021-11-23,Aceh,1,38407,1,0,2066,1,3,36316,-2,25,14715,1532304,7748,838054
2021-11-24,Aceh,1,38408,1,0,2066,1,3,36319,-2,23,12886,1545190,6641,844695
2021-11-25,Aceh,1,38409,1,0,2066,1,0,36319,1,24,13352,1558542,6682,851377
2021-11-26,Aceh,2,38411,2,0,2066,1,5,36324,-3,21,10636,1569178,5673,857050
2021-11-27,Aceh,0,38411,0,0,2066,1,1,36325,-1,20,15657,1584835,6529,863579
2021-11-28,Aceh,0,38411,1,0,2066,1,1,36326,-1,19,4511,1589346,1997,865576
2021-11-29,Aceh,1,38412,,0,2066,1,3,36329,-2,17,15751,1605097,7833,873409
2021-11-30,Aceh,2,38414,2,0,2066,1,4,36333,-2,15,18068,1623165,7450,880859
2021-12-01,Aceh,0,38414,0,0,2066,1,3,36336,-3,12,16066,1639231,6539,887398
2021-12-02,Aceh,2,38416,,0,2066,1,3,36339,-1,11,13151,1652382,6552,893950
2021-12-03,Aceh,1,38417,0.5,0,2066,1,1,36340,0,11,13470,1665852,5719,899669
2021-12-04,Aceh,1,38418,1,0,2066,1,3,36343,-2,9,12039,1677891,4915,904584
2021-12-05,Aceh,1,38419,1,0,2066,1,1,36344,0,9,4698,1682589,1942,906526
2021-12-06,Aceh,0,38419,0,0,2066,1,1,36345,-1,8,17557,1700146,6917,913443
2021-12-07,Aceh,0,38419,1,0,2066,1,2,36347,-2,6,20034,1720180,8401,921844
